customer_id,name,age,city,preferred_language,relationship_tenure_months,avg_monthly_balance,risk_profile,lifecycle_stage,primary_channel,credit_card_holder,loan_holder,recent_issues
C07488,Customer07488,43,Hyderabad,en,2,21444.96,medium,active,app,True,none,none
C07489,Customer07489,25,Hyderabad,en,50,25183.96,medium,onboarding,sms,False,home,none
C07490,Customer07490,41,Bengaluru,te,26,9112.59,low,active,app,False,home,none
C07491,Customer07491,40,Bengaluru,en,16,84198.71,low,active,app,True,none,none
C07492,Customer07492,42,Hyderabad,hi,51,56306.72,low,active,email,False,none,none
C07493,Customer07493,34,Kolkata,hi,42,18658.4,low,active,email,False,none,none
C07494,Customer07494,32,Kolkata,en,31,98022.12,high,dormant,app,False,none,none
C07495,Customer07495,34,Hyderabad,en,5,171832.74,low,winback,app,False,none,none
C07496,Customer07496,41,Hyderabad,en,4,93218.87,low,active,app,True,none,none
C07497,Customer07497,48,Delhi,hi,52,102475.26,low,active,sms,True,none,none
C07498,Customer07498,41,Ahmedabad,en,25,15786.5,low,dormant,sms,False,none,none
C07499,Customer07499,30,Hyderabad,te,53,102760.3,low,active,app,True,home,none
C07500,Customer07500,37,Bengaluru,en,3,183369.91,low,dormant,sms,False,none,none
C07501,Customer07501,35,Hyderabad,en,36,56257.18,low,active,app,False,none,app_crash
C07502,Customer07502,30,Mumbai,mr,20,35980.15,low,winback,sms,False,SME,none
C07503,Customer07503,47,Ahmedabad,bn,25,25851.26,low,active,app,True,none,none
C07504,Customer07504,30,Bengaluru,en,39,87681.27,low,dormant,sms,False,auto,none
C07505,Customer07505,33,Ahmedabad,en,44,55041.31,medium,dormant,email,False,home,none
C07506,Customer07506,21,Kolkata,en,3,27583.72,low,active,app,False,none,none
C07507,Customer07507,26,Hyderabad,hi,1,90677.8,medium,active,app,False,none,none
C07508,Customer07508,20,Pune,en,9,5377.22,low,active,app,False,none,none
C07509,Customer07509,57,Hyderabad,te,23,12364.55,medium,active,email,False,none,none
C07510,Customer07510,38,Hyderabad,bn,15,93769.23,medium,dormant,email,False,none,none
C07511,Customer07511,44,Kolkata,en,3,3939.79,low,active,email,False,home,none
C07512,Customer07512,18,Mumbai,en,25,31755.77,medium,active,app,True,none,none
C07513,Customer07513,32,Hyderabad,en,40,6226.34,medium,dormant,app,False,none,none
C07514,Customer07514,18,Visakhapatnam,en,29,115933.07,medium,active,app,False,home,none
C07515,Customer07515,41,Hyderabad,en,21,54914.32,low,active,app,True,none,none
C07516,Customer07516,61,Delhi,en,39,61060.63,low,active,email,False,none,none
C07517,Customer07517,53,Delhi,ta,85,122726.4,low,active,email,True,none,none
C07518,Customer07518,23,Mumbai,bn,28,138033.39,low,active,app,True,none,none
C07519,Customer07519,54,Hyderabad,bn,16,36493.25,low,active,app,False,none,none
C07520,Customer07520,35,Hyderabad,en,98,138916.57,low,active,email,False,personal,app_crash
C07521,Customer07521,32,Chennai,en,13,33796.71,low,winback,email,False,none,app_crash
C07522,Customer07522,18,Hyderabad,en,6,84447.8,low,active,app,False,none,none
C07523,Customer07523,27,Visakhapatnam,hi,23,140598.78,low,winback,email,False,none,none
C07524,Customer07524,45,Mumbai,te,11,95448.94,medium,active,app,False,none,none
C07525,Customer07525,22,Bengaluru,en,49,178518.96,low,active,sms,False,auto,none
C07526,Customer07526,34,Mumbai,bn,2,99500.57,low,active,app,False,none,none
C07527,Customer07527,33,Hyderabad,ta,19,14386.44,low,active,app,False,none,none
C07528,Customer07528,25,Chennai,en,26,121952.75,low,active,email,False,none,none
C07529,Customer07529,39,Delhi,en,4,81261.72,low,active,app,False,none,none
C07530,Customer07530,50,Hyderabad,en,49,189075.98,medium,dormant,email,False,none,none
C07531,Customer07531,28,Delhi,en,21,61315.03,low,active,email,False,home,none
C07532,Customer07532,55,Hyderabad,en,1,62038.62,low,active,app,True,none,none
C07533,Customer07533,27,Ahmedabad,en,9,60226.82,high,active,app,False,none,none
C07534,Customer07534,28,Bengaluru,en,8,76977.35,medium,dormant,app,False,none,none
C07535,Customer07535,47,Pune,en,2,129531.35,medium,active,app,False,auto,none
C07536,Customer07536,26,Pune,en,6,64647.8,medium,active,email,False,home,none
C07537,Customer07537,28,Hyderabad,en,121,43877.71,low,active,email,True,none,none
C07538,Customer07538,42,Ahmedabad,en,42,16338.83,medium,active,email,False,none,none
C07539,Customer07539,37,Hyderabad,en,49,53423.23,high,dormant,sms,False,personal,none
C07540,Customer07540,30,Hyderabad,en,23,48005.32,high,active,app,False,none,none
C07541,Customer07541,24,Pune,bn,38,72242.33,low,active,email,False,personal,txn_decline
C07542,Customer07542,38,Hyderabad,hi,1,44094.96,low,onboarding,email,False,none,none
C07543,Customer07543,46,Pune,bn,7,7014.32,medium,active,sms,False,none,none
C07544,Customer07544,46,Delhi,te,1,51389.76,medium,active,email,False,none,none
C07545,Customer07545,53,Mumbai,en,36,31543.99,low,active,app,False,none,none
C07546,Customer07546,26,Hyderabad,en,13,28735.7,low,active,app,False,none,none
C07547,Customer07547,45,Hyderabad,hi,6,91431.95,low,dormant,email,False,none,none
C07548,Customer07548,35,Mumbai,mr,1,83647.09,high,active,email,False,none,none
C07549,Customer07549,19,Visakhapatnam,mr,12,39114.57,medium,active,email,False,none,none
C07550,Customer07550,26,Kolkata,en,10,87702.7,medium,active,sms,False,SME,none
C07551,Customer07551,44,Pune,mr,9,122191.84,medium,active,app,False,none,none
C07552,Customer07552,49,Hyderabad,en,21,93377.53,medium,dormant,email,False,none,none
C07553,Customer07553,43,Delhi,en,28,78704.58,medium,active,app,False,home,app_crash
C07554,Customer07554,39,Ahmedabad,en,41,4989.5,medium,active,app,False,none,none
C07555,Customer07555,25,Bengaluru,hi,21,22637.5,medium,active,app,False,none,none
C07556,Customer07556,55,Hyderabad,hi,22,119332.84,low,active,app,False,SME,none
C07557,Customer07557,50,Kolkata,te,3,136555.5,low,active,email,False,none,none
C07558,Customer07558,44,Hyderabad,bn,1,30658.24,medium,active,app,False,none,none
C07559,Customer07559,52,Kolkata,en,6,119953.2,low,active,sms,False,none,none
C07560,Customer07560,46,Chennai,hi,7,192093.14,low,active,app,False,none,none
C07561,Customer07561,46,Pune,en,13,45225.98,high,active,app,True,none,none
C07562,Customer07562,34,Pune,en,1,56104.75,low,active,email,False,none,none
C07563,Customer07563,25,Chennai,en,33,10143.14,low,active,sms,False,none,none
C07564,Customer07564,32,Hyderabad,te,13,9230.48,low,dormant,email,False,none,none
C07565,Customer07565,46,Ahmedabad,en,9,55597.12,low,dormant,app,False,none,none
C07566,Customer07566,48,Visakhapatnam,mr,51,32072.64,low,winback,email,False,none,none
C07567,Customer07567,40,Mumbai,te,20,61162.86,high,active,email,False,none,none
C07568,Customer07568,45,Delhi,hi,36,170281.92,medium,winback,app,False,none,none
C07569,Customer07569,28,Pune,en,39,57686.46,low,onboarding,app,False,none,none
C07570,Customer07570,44,Hyderabad,en,5,83129.19,low,active,app,False,none,none
C07571,Customer07571,28,Hyderabad,bn,17,12596.66,high,active,email,False,auto,none
C07572,Customer07572,34,Chennai,en,4,8940.31,medium,active,sms,False,none,none
C07573,Customer07573,47,Chennai,en,46,11747.78,low,active,app,True,personal,none
C07574,Customer07574,38,Bengaluru,hi,1,26997.42,low,active,sms,True,none,none
C07575,Customer07575,40,Delhi,en,31,20042.56,medium,active,email,False,none,none
C07576,Customer07576,36,Mumbai,ta,47,131284.8,high,dormant,app,False,none,none
C07577,Customer07577,32,Hyderabad,bn,3,9042.08,low,active,app,True,none,none
C07578,Customer07578,31,Hyderabad,en,4,91255.51,low,active,app,False,none,none
C07579,Customer07579,31,Ahmedabad,en,1,61941.27,medium,active,app,False,none,none
C07580,Customer07580,43,Pune,en,5,157577.06,high,active,app,False,none,none
C07581,Customer07581,44,Chennai,mr,16,15147.25,high,active,app,False,auto,none
C07582,Customer07582,33,Ahmedabad,bn,6,160511.06,medium,active,email,False,none,none
C07583,Customer07583,38,Hyderabad,mr,3,76938.05,low,active,app,False,SME,none
C07584,Customer07584,20,Ahmedabad,en,5,6168.82,low,active,app,False,none,none
C07585,Customer07585,32,Delhi,en,34,18098.45,medium,active,app,False,none,none
C07586,Customer07586,42,Kolkata,en,28,30346.42,high,active,email,False,none,none
C07587,Customer07587,51,Visakhapatnam,ta,29,108447.11,low,onboarding,sms,True,none,none
C07588,Customer07588,37,Ahmedabad,mr,50,66602.73,low,active,app,False,none,none
C07589,Customer07589,39,Visakhapatnam,te,2,24762.84,low,active,sms,False,none,none
C07590,Customer07590,42,Delhi,en,1,109117.86,medium,active,app,True,SME,none
C07591,Customer07591,45,Bengaluru,en,25,75399.4,low,winback,app,True,none,none
C07592,Customer07592,30,Hyderabad,en,9,135406.28,low,active,app,True,none,none
C07593,Customer07593,49,Visakhapatnam,ta,6,46347.83,low,active,sms,False,none,none
C07594,Customer07594,38,Hyderabad,bn,3,66520.73,low,winback,app,False,SME,none
C07595,Customer07595,40,Chennai,en,61,73776.07,medium,active,email,False,none,none
C07596,Customer07596,28,Bengaluru,ta,8,83870.87,low,active,app,True,auto,none
C07597,Customer07597,62,Mumbai,en,62,31924.12,low,active,sms,False,none,none
C07598,Customer07598,53,Hyderabad,en,77,1896.76,high,active,email,False,none,none
C07599,Customer07599,53,Hyderabad,te,8,17328.31,medium,active,app,False,SME,none
C07600,Customer07600,48,Ahmedabad,en,1,68826.82,low,active,sms,False,none,none
C07601,Customer07601,53,Ahmedabad,en,2,12286.42,medium,active,app,False,auto,none
C07602,Customer07602,18,Ahmedabad,en,5,16576.61,medium,dormant,app,False,none,none
C07603,Customer07603,28,Pune,en,18,8502.29,medium,active,sms,False,personal,none
C07604,Customer07604,50,Bengaluru,hi,33,104814.83,medium,dormant,app,False,none,none
C07605,Customer07605,36,Hyderabad,en,35,23616.9,low,active,app,False,personal,none
C07606,Customer07606,40,Mumbai,en,1,99390.26,low,active,email,True,auto,none
C07607,Customer07607,30,Hyderabad,en,33,39712.52,medium,active,app,False,none,none
C07608,Customer07608,27,Bengaluru,en,12,92822.81,high,active,app,False,auto,none
C07609,Customer07609,56,Hyderabad,hi,11,31419.09,medium,active,app,False,none,none
C07610,Customer07610,19,Pune,en,10,76933.99,low,dormant,sms,False,personal,none
C07611,Customer07611,35,Chennai,te,30,195317.33,medium,active,app,False,none,none
C07612,Customer07612,51,Pune,mr,14,66250.53,medium,dormant,app,True,none,none
C07613,Customer07613,58,Mumbai,en,6,43437.86,low,active,sms,False,none,none
C07614,Customer07614,53,Pune,te,1,34279.18,low,dormant,app,False,none,none
C07615,Customer07615,58,Delhi,hi,82,27698.44,medium,active,app,True,home,none
C07616,Customer07616,34,Visakhapatnam,hi,16,88346.5,medium,dormant,email,True,none,none
C07617,Customer07617,33,Mumbai,en,7,68683.72,low,winback,app,False,none,none
C07618,Customer07618,42,Hyderabad,en,33,70973.46,medium,active,email,False,none,none
C07619,Customer07619,38,Pune,te,14,12871.98,low,dormant,app,False,none,none
C07620,Customer07620,46,Kolkata,en,14,19617.13,medium,active,email,True,none,none
C07621,Customer07621,36,Bengaluru,en,6,38205.86,high,active,app,False,none,none
C07622,Customer07622,41,Ahmedabad,en,19,98543.67,high,active,email,False,none,none
C07623,Customer07623,59,Chennai,mr,33,55822.44,low,active,sms,False,personal,none
C07624,Customer07624,44,Delhi,en,90,55205.53,medium,active,email,False,none,none
C07625,Customer07625,36,Hyderabad,mr,47,90751.53,low,active,app,False,none,none
C07626,Customer07626,34,Hyderabad,en,4,120684.09,low,active,email,True,none,none
C07627,Customer07627,49,Kolkata,en,6,6908.26,low,active,email,False,home,app_crash
C07628,Customer07628,64,Kolkata,en,22,3261.46,low,active,app,False,personal,none
C07629,Customer07629,39,Pune,bn,37,80450.77,low,dormant,email,False,none,none
C07630,Customer07630,49,Hyderabad,mr,7,67528.14,medium,active,sms,False,SME,none
C07631,Customer07631,48,Ahmedabad,bn,15,122919.56,low,active,app,True,none,none
C07632,Customer07632,47,Hyderabad,ta,3,75034.39,low,dormant,email,True,none,none
C07633,Customer07633,18,Visakhapatnam,ta,18,72737.37,medium,active,app,False,personal,none
C07634,Customer07634,42,Ahmedabad,en,25,57399.46,low,active,email,True,none,none
C07635,Customer07635,39,Hyderabad,en,23,109841.04,low,active,sms,False,none,none
C07636,Customer07636,19,Mumbai,te,38,134252.97,low,active,email,True,none,none
C07637,Customer07637,48,Visakhapatnam,hi,86,56894.76,medium,dormant,app,False,SME,none
C07638,Customer07638,34,Hyderabad,en,26,13739.78,low,active,sms,True,none,none
C07639,Customer07639,27,Mumbai,te,40,4341.74,low,active,sms,False,none,none
C07640,Customer07640,18,Hyderabad,te,18,115980.49,medium,active,app,False,none,none
C07641,Customer07641,40,Kolkata,hi,5,142777.22,low,active,app,False,none,none
C07642,Customer07642,40,Hyderabad,en,27,71891.07,low,active,sms,False,SME,none
C07643,Customer07643,37,Delhi,hi,2,55038.89,low,active,app,False,none,none
C07644,Customer07644,31,Hyderabad,ta,36,56952.6,low,dormant,email,False,none,app_crash
C07645,Customer07645,38,Bengaluru,en,7,2933.48,high,active,email,True,none,duplicate_debit
C07646,Customer07646,37,Hyderabad,en,54,100485.95,medium,dormant,app,True,home,none
C07647,Customer07647,29,Chennai,bn,70,42151.88,low,active,app,True,none,none
C07648,Customer07648,41,Visakhapatnam,ta,11,30559.98,low,active,app,True,none,none
C07649,Customer07649,33,Chennai,en,13,70314.45,medium,active,sms,False,home,none
C07650,Customer07650,30,Bengaluru,hi,1,148612.29,low,dormant,sms,True,none,none
C07651,Customer07651,38,Ahmedabad,en,1,163253.08,medium,onboarding,email,False,home,none
C07652,Customer07652,45,Ahmedabad,hi,2,61630.31,low,active,app,True,none,none
C07653,Customer07653,53,Chennai,te,1,87252.52,low,onboarding,app,False,none,none
C07654,Customer07654,37,Visakhapatnam,ta,37,25047.53,medium,active,app,False,none,none
C07655,Customer07655,40,Visakhapatnam,te,25,31909.18,high,active,app,True,home,none
C07656,Customer07656,39,Pune,en,80,74572.88,high,active,app,False,SME,none
C07657,Customer07657,37,Pune,en,23,40372.89,low,active,sms,False,none,none
C07658,Customer07658,33,Mumbai,hi,3,46510.36,high,active,app,False,none,none
C07659,Customer07659,28,Ahmedabad,en,67,46741.46,medium,onboarding,sms,True,none,none
C07660,Customer07660,37,Hyderabad,te,6,100168.45,high,dormant,app,False,none,none
C07661,Customer07661,40,Kolkata,en,178,9374.82,low,dormant,app,False,none,none
C07662,Customer07662,35,Hyderabad,en,36,14596.5,medium,active,app,False,none,app_crash
C07663,Customer07663,36,Delhi,en,4,40323.83,low,active,app,False,SME,none
C07664,Customer07664,38,Chennai,en,10,19609.2,medium,dormant,app,True,none,none
C07665,Customer07665,28,Bengaluru,hi,33,35808.77,low,active,sms,False,SME,none
C07666,Customer07666,21,Chennai,en,4,124739.75,low,active,email,False,none,none
C07667,Customer07667,51,Ahmedabad,en,8,77822.83,medium,dormant,app,False,none,none
C07668,Customer07668,36,Hyderabad,en,12,24897.78,medium,winback,sms,True,none,none
C07669,Customer07669,32,Ahmedabad,en,40,131257.29,low,active,email,False,none,none
C07670,Customer07670,32,Bengaluru,en,70,50995.52,medium,active,email,False,none,none
C07671,Customer07671,39,Delhi,en,50,4117.54,medium,active,app,True,none,none
C07672,Customer07672,39,Kolkata,hi,41,1556.81,low,active,sms,False,personal,none
C07673,Customer07673,47,Visakhapatnam,en,29,14099.69,low,active,app,False,SME,none
C07674,Customer07674,45,Hyderabad,en,2,76791.01,low,active,app,True,none,none
C07675,Customer07675,40,Delhi,en,73,1584.67,low,onboarding,app,False,none,none
C07676,Customer07676,43,Hyderabad,en,66,47498.56,high,dormant,email,False,home,none
C07677,Customer07677,40,Mumbai,hi,8,86064.96,high,active,sms,False,none,none
C07678,Customer07678,37,Chennai,hi,3,137491.99,low,winback,email,False,none,none
C07679,Customer07679,34,Hyderabad,te,28,97150.78,low,active,app,False,home,none
C07680,Customer07680,38,Hyderabad,en,40,61950.02,low,active,app,False,personal,app_crash
C07681,Customer07681,38,Kolkata,en,59,3947.21,medium,active,sms,True,auto,none
C07682,Customer07682,42,Hyderabad,en,1,7853.76,low,dormant,sms,True,none,none
C07683,Customer07683,52,Hyderabad,te,19,45687.75,low,active,email,False,personal,none
C07684,Customer07684,37,Hyderabad,te,61,32265.71,medium,active,sms,False,home,none
C07685,Customer07685,52,Hyderabad,te,9,96650.52,medium,active,app,False,none,none
C07686,Customer07686,32,Chennai,hi,18,4385.89,low,dormant,email,True,none,none
C07687,Customer07687,41,Pune,en,29,55694.95,low,active,app,False,none,none
C07688,Customer07688,30,Bengaluru,en,33,80793.04,low,active,app,True,none,none
C07689,Customer07689,39,Kolkata,en,11,19197.35,low,dormant,app,False,none,none
C07690,Customer07690,40,Mumbai,en,68,155191.67,low,active,sms,True,none,app_crash
C07691,Customer07691,52,Hyderabad,te,7,95946.83,low,active,app,False,personal,none
C07692,Customer07692,27,Visakhapatnam,en,12,66126.72,medium,active,app,False,none,none
C07693,Customer07693,36,Delhi,en,44,8403.43,low,active,app,False,none,none
C07694,Customer07694,49,Pune,en,25,25582.19,low,active,email,False,none,none
C07695,Customer07695,21,Delhi,en,61,53478.48,medium,winback,app,False,none,none
C07696,Customer07696,39,Pune,en,23,30185.03,low,onboarding,app,False,none,none
C07697,Customer07697,22,Chennai,hi,13,28910.98,low,dormant,app,True,home,none
C07698,Customer07698,36,Mumbai,en,11,71412.4,medium,dormant,app,False,none,none
C07699,Customer07699,28,Ahmedabad,en,57,51334.1,medium,active,app,True,none,none
C07700,Customer07700,63,Ahmedabad,en,4,112453.5,low,winback,email,True,none,app_crash
C07701,Customer07701,46,Mumbai,en,19,49837.5,low,onboarding,app,True,none,none
C07702,Customer07702,46,Chennai,en,1,61159.62,low,active,email,False,none,none
C07703,Customer07703,43,Hyderabad,en,36,193438.89,medium,active,sms,False,none,none
C07704,Customer07704,18,Pune,te,80,72099.62,low,dormant,app,False,personal,none
C07705,Customer07705,39,Ahmedabad,en,9,23304.18,low,active,sms,False,none,none
C07706,Customer07706,63,Delhi,te,2,131620.77,low,active,app,False,auto,none
